sample_index,monotonic_timestamp,session_elapsed_seconds,tp9,af7,af8,tp10,aux_right,headband_on,hsi_tp9,hsi_af7,hsi_af8,hsi_tp10,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,blink,jaw_clench
132329,516.91015625,516.91015625,249.849302,247.077721,119.754136,252.620882,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132330,516.9140625,516.9140625,236.967441,235.538369,106.923753,238.396513,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132331,516.91796875,516.91796875,222.242254,222.35597,92.265984,222.128537,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132332,516.921875,516.921875,207.741463,209.225997,77.683075,206.256929,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132333,516.92578125,516.92578125,195.420829,197.758095,64.980246,193.083563,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132334,516.9296875,516.9296875,186.773008,189.193841,55.548343,184.352174,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132335,516.93359375,516.93359375,182.566645,184.196624,50.127617,180.936667,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132336,516.9375,516.9375,182.725049,182.753153,48.697109,182.696945,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132337,516.94140625,516.94140625,186.366961,184.204662,50.509927,188.52926,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132338,516.9453125,516.9453125,192.000836,187.400968,54.266735,196.600703,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132339,516.94921875,516.94921875,197.834582,190.947001,58.393253,204.722163,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132340,516.953125,516.953125,202.140602,193.493694,61.367654,210.78751,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132341,516.95703125,516.95703125,203.605416,194.016714,62.034259,213.194118,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132342,516.9609375,516.9609375,201.596214,192.028923,59.842649,211.163504,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132343,516.96484375,516.96484375,196.292725,187.685313,54.965787,204.900136,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132344,516.96875,516.96875,188.658777,181.759921,48.274095,195.557634,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132345,516.97265625,516.97265625,180.258838,175.498972,41.170245,185.018704,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132346,516.9765625,516.9765625,172.9547,170.378394,35.316344,175.531007,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132347,516.98046875,516.98046875,168.540661,167.812347,32.305983,169.268975,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132348,516.984375,516.984375,168.387447,168.869001,33.344403,167.905893,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132349,516.98828125,516.98828125,173.163609,174.048479,38.998584,172.27874,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132350,516.9921875,516.9921875,182.688331,183.166132,49.065794,182.210531,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132351,516.99609375,516.99609375,195.944476,195.364151,62.586514,196.5248,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132352,517.0,517.0,211.25,209.25,78.0,213.25,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132353,517.00390625,517.00390625,226.555524,223.135849,93.413486,229.9752,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132354,517.0078125,517.0078125,239.811669,235.333868,106.934206,244.289469,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132355,517.01171875,517.01171875,249.336391,244.451521,117.001416,254.22126,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132356,517.015625,517.015625,254.112553,249.630999,122.655597,258.594107,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132357,517.01953125,517.01953125,253.959339,250.687653,123.694017,257.231025,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132358,517.0234375,517.0234375,249.5453,248.121606,120.683656,250.968993,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132359,517.02734375,517.02734375,242.241162,243.001028,114.829755,241.481296,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132360,517.03125,517.03125,233.841223,236.740079,107.725905,230.942366,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132361,517.03515625,517.03515625,226.207275,230.814687,101.034213,221.599864,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132362,517.0390625,517.0390625,220.903786,226.471077,96.157351,215.336496,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132363,517.04296875,517.04296875,218.894584,224.483286,93.965741,213.305882,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132364,517.046875,517.046875,220.359398,225.006306,94.632346,215.71249,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132365,517.05078125,517.05078125,224.665418,227.552999,97.606747,221.777837,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132366,517.0546875,517.0546875,230.499164,231.099032,101.733265,229.899297,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132367,517.05859375,517.05859375,236.133039,234.295338,105.490073,237.97074,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132368,517.0625,517.0625,239.774951,235.746847,107.302891,243.803055,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132369,517.06640625,517.06640625,239.933355,234.303376,105.872383,245.563333,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132370,517.0703125,517.0703125,235.726992,229.306159,100.451657,242.147826,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132371,517.07421875,517.07421875,227.079171,220.741905,91.019754,233.416437,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132372,517.078125,517.078125,214.758537,209.274003,78.316925,220.243071,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132373,517.08203125,517.08203125,200.257746,196.14403,63.734016,204.371463,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132374,517.0859375,517.0859375,185.532559,182.961631,49.076247,188.103487,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132375,517.08984375,517.08984375,172.650698,171.422279,36.245864,173.879118,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132376,517.09375,517.09375,163.417181,163.006324,26.903718,163.828038,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132377,517.09765625,517.09765625,159.047406,158.716394,22.173979,159.378419,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132378,517.1015625,517.1015625,159.950201,158.902939,22.447977,160.997464,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132379,517.10546875,517.10546875,165.661989,163.210876,27.324274,168.113101,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132380,517.109375,517.109375,174.944355,170.657179,35.696003,179.231531,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132381,517.11328125,517.11328125,186.02603,179.824238,45.968426,192.227823,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132382,517.1171875,517.1171875,196.942685,189.13171,56.364768,204.75366,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132383,517.12109375,517.12109375,205.909313,197.134691,65.261624,214.683935,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132384,517.125,517.125,211.653833,202.791091,71.489697,220.516575,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132385,517.12890625,517.12890625,213.648118,205.647181,74.542445,221.649055,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132386,517.1328125,517.1328125,212.192486,205.9061,74.653039,218.478871,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132387,517.13671875,517.13671875,208.337916,204.366726,72.725455,212.309105,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132388,517.140625,517.140625,203.66153,202.245291,70.133639,205.07777,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132389,517.14453125,517.14453125,199.939115,200.914738,68.428111,198.963491,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132390,517.1484375,517.1484375,198.778286,201.61266,69.007227,195.943912,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132391,517.15234375,517.15234375,201.283512,205.174744,72.81712,197.392281,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132392,517.15625,517.15625,207.818081,211.845751,80.138881,203.79041,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132393,517.16015625,517.16015625,217.909481,221.205181,90.504759,214.61378,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132394,517.1640625,517.1640625,230.317109,232.222683,102.760342,228.411535,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132395,517.16796875,517.16796875,243.249971,243.433328,115.261603,243.066613,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132396,517.171875,517.171875,254.693175,253.199761,126.169697,256.186589,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132397,517.17578125,517.17578125,262.781048,260.011431,133.787508,265.550666,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132398,517.1796875,517.1796875,266.145625,262.763921,136.87382,269.527329,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132399,517.18359375,517.18359375,264.17388,260.965024,134.875125,267.382736,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132400,517.1875,517.1875,257.124476,254.828199,128.030749,259.420753,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132401,517.19140625,517.19140625,246.081632,245.23547,117.331137,246.927794,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132402,517.1953125,517.1953125,232.75487,233.576792,104.337197,231.932947,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132403,517.19921875,517.19921875,219.162852,221.496466,90.895097,216.829239,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132404,517.203125,517.203125,207.261676,210.594906,78.800859,203.928446,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132405,517.20703125,517.20703125,198.588514,202.142507,69.478598,195.03452,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132406,517.2109375,517.2109375,193.988482,196.859945,63.733501,191.117019,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132407,517.21484375,517.21484375,193.476516,194.806359,61.6262,192.146672,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132408,517.21875,517.21875,196.260078,195.396133,62.491826,197.124023,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132409,517.22265625,517.22265625,200.917579,197.540204,65.099157,204.294955,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132410,517.2265625,517.2265625,205.697478,199.883924,67.918391,211.511032,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132411,517.23046875,517.23046875,208.879859,201.094952,69.445196,216.664767,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132412,517.234375,517.234375,209.130321,200.145075,68.51792,218.115566,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132413,517.23828125,517.23828125,205.777505,196.531083,64.566216,215.023928,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132414,517.2421875,517.2421875,198.960377,190.391588,57.742593,207.529166,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132415,517.24609375,517.24609375,189.616406,182.496764,48.910973,196.736048,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132416,517.25,517.25,179.3125,174.1125,39.493934,184.5125,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132417,517.25390625,517.25390625,169.950825,166.76469,31.207588,173.13696,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132418,517.2578125,517.2578125,163.405803,161.94871,25.734754,164.862896,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132419,517.26171875,517.26171875,161.161927,160.839793,24.399114,161.484062,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132420,517.265625,517.265625,164.02201,164.059989,27.903001,163.984031,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132421,517.26953125,517.26953125,171.942079,171.54668,36.179396,172.337477,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132422,517.2734375,517.2734375,184.024947,182.548243,48.386961,185.50165,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132423,517.27734375,517.27734375,198.674138,195.748185,63.049555,201.600091,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132424,517.28125,517.28125,213.879141,209.494508,78.314127,218.263774,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132425,517.28515625,517.28515625,227.577846,222.090939,92.278195,233.064753,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132426,517.2890625,517.2890625,238.027269,232.094881,103.324863,243.959657,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132427,517.29296875,517.29296875,244.112118,238.565687,110.401957,249.658548,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132428,517.296875,517.296875,245.532715,241.216425,113.192575,249.849006,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132429,517.30078125,517.30078125,242.836969,240.440838,112.145251,245.233101,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132430,517.3046875,517.3046875,237.291002,237.211167,108.35884,237.370837,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132431,517.30859375,517.30859375,230.613996,232.867221,103.345069,228.360771,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132432,517.3125,517.3125,224.628814,228.83792,98.715143,220.419708,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132433,517.31640625,517.31640625,220.896056,226.349406,95.851266,215.442707,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132434,517.3203125,517.3203125,220.402284,226.176279,95.626694,214.628289,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132435,517.32421875,517.32421875,223.362642,228.484128,98.228529,218.241156,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132436,517.328125,517.328125,229.176007,232.793839,103.117546,225.558174,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132437,517.33203125,517.33203125,236.541385,238.074662,109.132896,235.008107,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132438,517.3359375,517.3359375,243.713173,242.948128,114.721549,244.478218,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132439,517.33984375,517.33984375,248.846114,245.963473,118.248217,251.728756,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132440,517.34375,517.34375,250.363414,245.891393,118.325915,254.835435,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132441,517.34765625,517.34765625,247.276932,241.979245,114.103186,252.574618,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132442,517.3515625,517.3515625,239.397445,234.118144,105.452225,244.676747,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132443,517.35546875,517.35546875,227.394017,222.889207,93.021054,231.898827,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132444,517.359375,517.359375,212.690373,209.479302,78.138913,215.901443,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132445,517.36328125,517.36328125,197.217468,195.481696,62.592165,198.95324,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132446,517.3671875,517.3671875,183.068988,182.619021,48.312812,183.518956,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132447,517.37109375,517.37109375,172.125158,172.440922,37.03852,171.809393,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132448,517.375,517.375,165.716333,166.053591,30.008518,165.379075,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132449,517.37890625,517.37890625,164.390259,163.932338,27.752889,164.848179,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132450,517.3828125,517.3828125,167.827,165.852444,30.014921,169.801557,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132451,517.38671875,517.38671875,174.917301,170.950927,35.820708,178.883676,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132452,517.390625,517.390625,183.988822,177.906816,43.682045,190.070829,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132453,517.39453125,517.39453125,193.136422,185.204876,51.893181,201.067968,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132454,517.3984375,517.3984375,200.592798,191.431861,58.864141,209.753736,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132455,517.40234375,517.40234375,205.068169,195.548239,63.426415,214.5881,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132456,517.40625,517.40625,205.993764,197.083216,65.052332,214.904313,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132457,517.41015625,517.41015625,203.622488,196.215727,63.946118,211.02925,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132458,517.4140625,517.4140625,198.967685,193.726138,60.989473,204.209233,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132459,517.41796875,517.41796875,193.592129,190.828333,57.552558,196.355925,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132460,517.421875,517.421875,189.288244,188.914956,55.20726,189.661532,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132461,517.42578125,517.42578125,187.711546,189.265383,55.398507,186.157708,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132462,517.4296875,517.4296875,190.038339,192.773205,59.13752,187.303472,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132463,517.43359375,517.43359375,196.714125,199.746351,66.776778,193.681898,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132464,517.4375,517.4375,207.341789,209.819067,77.910816,204.864511,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132465,517.44140625,517.44140625,220.731809,221.993494,91.422823,219.470123,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132466,517.4453125,517.4453125,235.105609,234.803719,105.669027,235.407499,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132467,517.44921875,517.44921875,248.413753,246.571589,118.766334,250.255918,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132468,517.453125,517.453125,258.708563,255.705951,128.928821,261.711175,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132469,517.45703125,517.45703125,264.500219,260.988498,134.7892,268.011941,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132470,517.4609375,517.4609375,265.02851,261.79195,135.644171,268.265071,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132471,517.46484375,517.46484375,260.398449,258.18911,131.577037,262.607788,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132472,517.46875,517.46875,251.554035,250.932205,123.434424,252.175866,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132473,517.47265625,517.47265625,240.095377,241.306665,112.661776,238.884089,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132474,517.4765625,517.4765625,227.974331,230.887488,101.029273,225.061175,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132475,517.48046875,517.48046875,217.127027,221.24485,90.300706,213.009204,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132476,517.484375,517.484375,209.113617,213.655288,81.908627,204.571947,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132477,517.48828125,517.48828125,204.834094,208.873512,76.697745,200.794676,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132478,517.4921875,517.4921875,204.374282,207.008177,74.785299,201.740386,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132479,517.49609375,517.49609375,207.011037,207.524868,75.564557,206.497205,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132480,517.5,517.5,211.375,209.375,77.85,213.375,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132481,517.50390625,517.50390625,215.738963,211.225132,80.135465,220.252795,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132482,517.5078125,517.5078125,218.375718,211.741823,80.914791,225.009614,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132483,517.51171875,517.51171875,217.915906,209.876488,79.002458,225.955324,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132484,517.515625,517.515625,213.636383,205.094712,73.791734,222.178053,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132485,517.51953125,517.51953125,205.622973,197.50515,65.399858,213.740796,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132486,517.5234375,517.5234375,194.775669,187.862512,54.67154,201.688825,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132487,517.52734375,517.52734375,182.654623,177.443335,43.03933,187.865911,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132488,517.53125,517.53125,171.195965,167.817795,32.26702,174.574134,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132489,517.53515625,517.53515625,162.351551,160.56089,24.124791,164.142212,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132490,517.5390625,517.5390625,157.72149,156.95805,20.058085,158.484929,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132491,517.54296875,517.54296875,158.249781,157.761502,20.913529,158.738059,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132492,517.546875,517.546875,164.041437,163.044049,26.774426,165.038825,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132493,517.55078125,517.55078125,174.336247,172.178411,36.937475,176.494082,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132494,517.5546875,517.5546875,187.644391,183.946281,50.03539,191.342501,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132495,517.55859375,517.55859375,202.018191,196.756506,64.282246,207.279877,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132496,517.5625,517.5625,215.408211,208.930933,77.794949,221.885489,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132497,517.56640625,517.56640625,226.035875,219.003649,88.929727,233.068102,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132498,517.5703125,517.5703125,232.711661,225.976795,96.56977,239.446528,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132499,517.57421875,517.57421875,235.038454,229.484617,100.309611,240.592292,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132500,517.578125,517.578125,233.461756,229.835044,100.501731,237.088468,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132501,517.58203125,517.58203125,229.157871,227.921667,98.157349,230.394075,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132502,517.5859375,517.5859375,223.782315,225.023862,94.721394,222.540767,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132503,517.58984375,517.58984375,219.127512,222.534273,91.765753,215.72075,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132504,517.59375,517.59375,216.756236,221.666784,90.660586,211.845687,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132505,517.59765625,517.59765625,217.681831,223.201761,92.287593,212.1619,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132506,517.6015625,517.6015625,222.157202,227.318139,96.851001,216.996264,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132507,517.60546875,517.60546875,229.613578,233.545124,103.823137,225.682032,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132508,517.609375,517.609375,238.761178,240.843184,112.035492,236.679171,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132509,517.61328125,517.61328125,247.832699,247.799073,119.89809,247.866324,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132510,517.6171875,517.6171875,254.923,252.897556,125.705181,256.948443,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132511,517.62109375,517.62109375,258.359741,254.817662,127.968559,261.901821,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132512,517.625,517.625,257.033667,252.696409,125.714318,261.370925,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132513,517.62890625,517.62890625,250.624842,246.309078,118.685746,254.940607,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132514,517.6328125,517.6328125,239.681012,236.130979,107.412925,243.231044,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132515,517.63671875,517.63671875,225.532532,223.268304,93.135084,227.79676,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132516,517.640625,517.640625,210.059627,209.270698,77.58989,210.848557,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
132517,517.64453125,517.64453125,195.355983,195.860793,62.709344,194.851173,,True,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,False,False
